user_id,signup_date,source,plan_selected,trial_started,trial_start_date,activated,activation_days,converted_paid,conversion_date,mrr_usd,country,churned_30d
5335,2025-02-02,LinkedIn,Basic,false,,TRUE,,FALSE,,0,Malaysia,true
1089,2025-01-07,FB Ads,Basic,false,,TRUE,,yes,2025-01-24,29,Singapore,True
3279,2025-01-24,Google Ads,Pro,no,,FALSE,,YES,2025-02-25,59,Malaysia,false
1456,2025-01-09,Referral,Basic,false,,TRUE,,yes,2025-01-22,29.00,Singapore,true
3280,2025-01-11,LinkedIn,Pro,TRUE,2025-01-16,TRUE,1.0,FALSE,,0,Singapore,False
5449,2025-02-25,Google Ads,Basic,Yes,2025-02-28,FALSE,,yes,2025-03-04,NULL,SG,False
2004,2025-01-23,Referral,Basic,false,,True,,yes,2025-02-04,NULL,SG,True
5534,2025-02-17,Referral,Basic,TRUE,2025-02-25,True,,yes,2025-03-15,29,Malaysia,False
1344,2025-02-20,FB Ads,Basic,TRUE,2025-03-01,False,,YES,2025-03-04,NULL,Malaysia,False
3711,2025-01-02,Google Ads,Basic,TRUE,2025-01-05,FALSE,,yes,2025-02-05,29.00,Singapore,false
5752,2025-01-15,FB Ads,Basic,TRUE,2025-01-13,FALSE,,no,,0,Malaysia,False
3462,2025-02-04,Google Ads,Pro,no,,True,,no,,0,Singapore,false
2116,2025-02-05,FB Ads,Basic,false,,FALSE,,no,,0,Malaysia,
1625,2025-02-21,Organic,Pro,yes,2025-03-01,True,,no,,0,SG,True
5379,2025-02-23,Google Ads,Pro,Yes,2025-03-02,False,,yes,2025-03-06,59,Singapore,false
2979,2025-01-28,google ads,Enterprise,TRUE,2025-01-25,FALSE,,FALSE,,0,MY,false
4994,2025-02-08,Referral,Enterprise,yes,2025-02-06,FALSE,,yes,2025-03-13,99,Malaysia,True
2678,2025-02-13,Google Ads,Basic,no,,True,,FALSE,,0,Singapore,False
1222,2025-01-04,Google Ads,Basic,yes,2025-01-12,True,,no,,0,MY,True
1743,2025-01-10,LinkedIn,Pro,TRUE,2025-01-12,True,,no,,0,Singapore,True
1462,2025-01-06,Referral,Pro,no,,TRUE,,yes,2025-01-23,49.00,Singapore,false
2568,2025-02-26,Referral,Basic,false,,False,,yes,2025-03-26,NULL,Malaysia,false
4347,2025-01-30,Referral,Pro,TRUE,2025-02-07,FALSE,,no,,0,Malaysia,True
2736,2025-02-23,FB Ads,Pro,no,,FALSE,,yes,2025-03-06,49.00,MY,False
5039,2025-02-15,Organic,Pro,false,,False,,no,,0,Malaysia,false
4951,2025-02-04,Google Ads,Pro,no,,False,,no,,0,Malaysia,false
1664,2025-02-18,google ads,Basic,TRUE,2025-02-26,FALSE,,yes,2025-02-26,29.00,Malaysia,false
2356,2025-02-12,google ads,Basic,TRUE,2025-02-18,FALSE,,yes,2025-02-28,29,Singapore,true
2014,2025-01-10,Google Ads,Basic,false,,True,,FALSE,,0,Indonesia,False
3132,2025-02-27,google ads,Basic,yes,2025-03-08,FALSE,,no,,0,Indonesia,True
3668,2025-02-22,LinkedIn,Enterprise,false,,TRUE,,YES,2025-03-14,149,Indonesia,true
2054,2025-02-01,FB Ads,Basic,no,,False,,yes,2025-02-27,29,Singapore,false
2764,2025-02-11,google ads,Basic,TRUE,2025-02-15,True,,yes,2025-03-12,29,Indonesia,True
5458,2025-02-11,Referral,Basic,yes,2025-02-15,True,,no,,0,Malaysia,false
3869,2025-01-03,Referral,Pro,yes,2025-01-05,True,,YES,2025-01-29,59,Singapore,true
2412,2025-02-25,google ads,Pro,yes,2025-02-23,True,,no,,0,SG,true
1667,2025-01-26,google ads,Pro,Yes,2025-01-31,False,,no,,0,Indonesia,
4370,2025-01-15,google ads,Enterprise,Yes,2025-01-21,True,,yes,2025-02-11,99,Malaysia,false
2394,2025-01-17,Google Ads,Pro,no,,True,,FALSE,,0,Singapore,True
1098,2025-01-27,Referral,Basic,no,,True,,no,,0,MY,True
5070,2025-01-18,Google Ads,Pro,Yes,2025-01-18,False,,yes,2025-02-11,59,Singapore,true
1421,2025-02-20,Google Ads,Enterprise,false,,True,,no,,0,Singapore,false
4650,2025-01-19,Google Ads,Basic,TRUE,2025-01-28,False,,yes,2025-02-07,29.00,SG,True
5157,2025-01-12,Referral,Basic,yes,2025-01-13,TRUE,2.0,no,,0,SG,false
2132,2025-01-24,Google Ads,Pro,no,,TRUE,,YES,2025-02-02,49.00,MY,True
2702,2025-01-05,LinkedIn,Basic,yes,2025-01-02,TRUE,2.0,no,,0,Malaysia,false
4620,2025-01-24,Google Ads,Pro,no,,TRUE,,no,,0,Indonesia,false
4190,2025-01-27,Referral,Enterprise,TRUE,2025-02-01,TRUE,-1.0,no,,0,Indonesia,true
1597,2025-02-17,Organic,Basic,TRUE,2025-02-24,TRUE,8.0,no,,0,Malaysia,false
1391,2025-01-30,FB Ads,Pro,false,,False,,no,,0,Singapore,false
2075,2025-01-15,Referral,Basic,Yes,2025-01-22,TRUE,0.0,no,,0,SG,false
3650,2025-02-16,Referral,Basic,no,,FALSE,,yes,2025-03-15,29,Indonesia,true
3384,2025-02-28,Referral,Pro,TRUE,2025-03-07,False,,no,,0,Singapore,True
1809,2025-02-07,Referral,Basic,no,,TRUE,,FALSE,,0,Singapore,true
4309,2025-02-13,Google Ads,Pro,TRUE,2025-02-19,FALSE,,YES,2025-02-23,59,Indonesia,false
4738,2025-02-03,FB Ads,Basic,Yes,2025-02-12,TRUE,5.0,yes,2025-02-28,29.00,MY,false
2159,2025-01-27,GAds,Basic,false,,TRUE,,no,,0,Indonesia,true
2531,2025-01-20,google ads,Basic,TRUE,2025-01-17,False,,no,,0,Malaysia,true
5976,2025-02-10,GAds,Enterprise,false,,False,,yes,2025-03-06,99.99,Singapore,false
3682,2025-02-01,LinkedIn,Basic,false,,False,,YES,2025-02-19,29.00,Indonesia,false
1253,2025-01-04,FB Ads,Basic,TRUE,2025-01-07,False,,yes,2025-02-04,NULL,Singapore,True
4548,2025-01-05,LinkedIn,Pro,no,,TRUE,,FALSE,,0,MY,true
4185,2025-02-22,Referral,Pro,Yes,2025-03-01,True,,no,,0,Malaysia,false
2231,2025-02-27,FB Ads,Basic,yes,2025-03-04,True,,YES,2025-03-23,29,Malaysia,False
3423,2025-01-08,Google Ads,Enterprise,TRUE,2025-01-07,False,,yes,2025-01-28,149,Singapore,false
4575,2025-01-22,Referral,,false,,TRUE,,no,,0,Indonesia,True
5261,2025-02-11,GAds,Basic,yes,2025-02-09,FALSE,,yes,2025-03-14,29,SG,False
2573,2025-01-07,LinkedIn,Basic,false,,TRUE,,yes,2025-01-17,29,SG,False
3908,2025-01-22,Google Ads,Enterprise,TRUE,2025-01-28,TRUE,-1.0,YES,2025-02-07,99.99,Malaysia,False
5712,2025-02-15,Google Ads,Basic,yes,2025-02-19,True,,FALSE,,0,Singapore,false
2625,2025-01-30,Organic,Enterprise,TRUE,2025-01-30,TRUE,1.0,FALSE,,0,SG,true
4998,2025-02-06,Google Ads,Basic,yes,2025-02-03,FALSE,,yes,2025-02-21,29,Malaysia,false
4883,2025-01-16,FB Ads,Pro,yes,2025-01-20,True,,YES,2025-02-16,49,Indonesia,true
4515,2025-01-15,Google Ads,,false,,TRUE,,YES,2025-02-16,0,Malaysia,false
4403,2025-01-05,google ads,Basic,yes,2025-01-07,TRUE,4.0,no,,0,MY,false
5598,2025-01-03,google ads,Basic,Yes,2025-01-05,False,,no,,0,Malaysia,False
5680,2025-01-23,Google Ads,Pro,TRUE,2025-01-23,True,,no,,0,Indonesia,True
2958,2025-01-10,Referral,Enterprise,no,,True,,no,,0,Singapore,true
5009,2025-01-05,google ads,Basic,false,,False,,YES,2025-02-01,29,MY,false
3735,2025-01-23,google ads,Enterprise,yes,2025-01-25,TRUE,16.0,no,,0,Indonesia,True
5491,2025-01-15,FB Ads,Pro,no,,TRUE,,no,,0,Malaysia,true
4174,2025-01-18,Organic,,Yes,2025-01-16,TRUE,16.0,yes,2025-02-16,0,Malaysia,false
1401,2025-01-25,LinkedIn,Pro,Yes,2025-01-27,FALSE,,no,,0,MY,True
1974,2025-01-08,Google Ads,Pro,yes,2025-01-06,True,,yes,2025-02-03,49,Malaysia,False
1223,2025-01-31,Google Ads,Enterprise,no,,TRUE,,yes,2025-03-06,99.99,Indonesia,False
5613,2025-01-21,LinkedIn,Basic,TRUE,2025-01-23,TRUE,4.0,no,,0,Singapore,false
1235,2025-01-02,Organic,Enterprise,no,,False,,no,,0,Malaysia,False
4498,2025-01-22,google ads,Basic,yes,2025-01-27,FALSE,,yes,2025-02-13,NULL,Malaysia,false
5211,2025-01-08,Google Ads,Basic,TRUE,2025-01-11,False,,FALSE,,0,MY,false
4234,2025-01-23,Referral,Pro,yes,2025-01-31,TRUE,5.0,YES,2025-02-09,49,Singapore,false
1225,2025-02-01,LinkedIn,Basic,TRUE,2025-02-09,True,,no,,0,Malaysia,true
3277,2025-01-08,LinkedIn,Pro,no,,False,,YES,2025-02-09,49.00,Malaysia,
5277,2025-01-04,Google Ads,Pro,yes,2025-01-04,False,,no,,0,Singapore,true
2341,2025-01-30,Google Ads,Basic,yes,2025-01-27,FALSE,,no,,0,Malaysia,true
5036,2025-01-19,google ads,Basic,TRUE,2025-01-24,TRUE,11.0,FALSE,,0,Singapore,true
1209,2025-01-23,Google Ads,Pro,yes,2025-01-20,TRUE,1.0,yes,2025-02-18,49,Singapore,false
4727,2025-01-18,GAds,Enterprise,Yes,2025-01-19,True,,YES,2025-01-25,99,MY,True
4928,2025-02-22,Google Ads,Enterprise,yes,2025-02-25,True,,no,,0,MY,False
5989,2025-01-29,LinkedIn,Basic,false,,True,,no,,0,Malaysia,False
3803,2025-01-23,FB Ads,,yes,2025-01-29,TRUE,11.0,no,,0,Malaysia,True
2109,2025-02-02,google ads,Basic,no,,FALSE,,no,,0,MY,False
3026,2025-02-21,Organic,Basic,false,,FALSE,,no,,0,Malaysia,true
1393,2025-02-16,LinkedIn,Basic,yes,2025-02-25,False,,yes,2025-03-04,29.00,Singapore,true
1843,2025-01-18,GAds,Basic,yes,2025-01-27,True,,no,,0,Singapore,True
2524,2025-02-23,Google Ads,Pro,no,,FALSE,,no,,0,MY,false
1603,2025-02-13,Google Ads,Pro,TRUE,2025-02-19,True,,YES,2025-03-16,49.00,Malaysia,True
1581,2025-02-02,Google Ads,Enterprise,yes,2025-02-04,TRUE,-2.0,no,,0,Indonesia,false
2939,2025-01-07,google ads,Pro,yes,2025-01-06,True,,no,,0,SG,False
1132,2025-02-20,FB Ads,Basic,yes,2025-02-27,TRUE,2.0,no,,0,Indonesia,True
3838,2025-01-28,Organic,Pro,TRUE,2025-02-01,True,,no,,0,MY,false
4385,2025-01-01,google ads,Basic,TRUE,2025-01-08,True,,FALSE,,0,Malaysia,true
4770,2025-02-25,Organic,Pro,false,,FALSE,,no,,0,MY,
3268,2025-02-08,FB Ads,Basic,false,,FALSE,,yes,2025-02-24,29,MY,True
1975,2025-02-03,LinkedIn,Basic,Yes,2025-02-06,TRUE,8.0,no,,0,Singapore,True
2813,2025-02-08,google ads,Basic,yes,2025-02-13,FALSE,,no,,0,Singapore,True
4263,2025-01-19,Google Ads,Enterprise,false,,False,,FALSE,,0,MY,true
2543,2025-01-31,Organic,Pro,TRUE,2025-01-28,FALSE,,yes,2025-03-02,59,Indonesia,True
3835,2025-01-13,Google Ads,Enterprise,no,,FALSE,,no,,0,Malaysia,False
3738,2025-02-26,Referral,Basic,false,,True,,yes,2025-03-13,NULL,Indonesia,False
2357,2025-01-24,LinkedIn,,yes,2025-01-28,FALSE,,no,,0,SG,False
5134,2025-01-05,Organic,Basic,Yes,2025-01-05,FALSE,,YES,2025-01-12,29.00,Singapore,True
2316,2025-01-23,Referral,Pro,yes,2025-01-26,TRUE,12.0,FALSE,,0,SG,false
1161,2025-01-19,google ads,Basic,TRUE,2025-01-22,True,,YES,2025-01-27,29,SG,false
2909,2025-01-01,LinkedIn,Basic,false,,True,,no,,0,Malaysia,False
2127,2025-02-02,Google Ads,Enterprise,TRUE,2025-02-02,False,,no,,0,Singapore,True
4870,2025-02-28,FB Ads,Pro,yes,2025-03-04,TRUE,17.0,no,,0,MY,
2658,2025-02-19,Google Ads,Enterprise,false,,TRUE,,no,,0,MY,true
4125,2025-02-25,FB Ads,Basic,yes,2025-03-06,False,,FALSE,,0,Malaysia,false
2963,2025-02-02,Google Ads,Pro,yes,2025-02-10,True,,yes,2025-03-07,49,MY,False
3289,2025-02-01,GAds,Basic,Yes,2025-01-29,False,,no,,0,Singapore,true
1966,2025-02-28,FB Ads,Basic,false,,FALSE,,no,,0,Singapore,false
1889,2025-01-28,Organic,Enterprise,TRUE,2025-01-29,FALSE,,YES,2025-02-18,99,MY,
4061,2025-02-06,Google Ads,Pro,Yes,2025-02-06,FALSE,,YES,2025-02-20,49,Singapore,True
4629,2025-02-10,LinkedIn,,TRUE,2025-02-10,TRUE,11.0,yes,2025-03-12,0,Singapore,false
4189,2025-01-12,google ads,Basic,yes,2025-01-11,FALSE,,yes,2025-02-02,29,SG,False
3748,2025-01-09,FB Ads,,yes,2025-01-06,TRUE,10.0,FALSE,,0,MY,false
2666,2025-02-19,Organic,Pro,TRUE,2025-02-20,True,,no,,0,Indonesia,true
4066,2025-02-24,GAds,Pro,yes,2025-02-28,False,,yes,2025-03-19,49.00,Malaysia,True
2441,2025-01-11,Google Ads,Basic,yes,2025-01-17,FALSE,,yes,2025-01-27,NULL,Indonesia,True
2067,2025-02-02,Organic,Enterprise,yes,2025-02-04,TRUE,4.0,FALSE,,0,Indonesia,true
5223,2025-01-19,LinkedIn,Enterprise,Yes,2025-01-27,False,,no,,0,MY,True
3923,2025-02-23,GAds,Basic,false,,TRUE,,no,,0,Indonesia,false
5253,2025-02-26,LinkedIn,Pro,false,,True,,YES,2025-03-09,49.00,Indonesia,true
4856,2025-02-11,GAds,Basic,no,,False,,no,,0,Malaysia,True
1826,2025-02-03,Organic,Pro,yes,2025-01-31,TRUE,15.0,no,,0,Singapore,false
5607,2025-01-07,Google Ads,,no,,False,,no,,0,Indonesia,true
4985,2025-01-31,google ads,Basic,TRUE,2025-02-01,True,,YES,2025-02-28,29.00,Malaysia,true
3092,2025-02-21,Google Ads,Pro,no,,FALSE,,no,,0,Indonesia,false
4179,2025-01-02,LinkedIn,Basic,no,,False,,yes,2025-01-13,29,Malaysia,True
5538,2025-01-19,Referral,Pro,TRUE,2025-01-21,True,,yes,2025-02-16,49.00,Singapore,
4901,2025-02-07,Referral,Enterprise,yes,2025-02-12,True,,yes,2025-03-08,99,MY,false
3362,2025-02-01,Referral,Basic,TRUE,2025-02-06,True,,no,,0,Singapore,True
3224,2025-01-10,FB Ads,Basic,yes,2025-01-11,TRUE,3.0,no,,0,Malaysia,true
2726,2025-02-10,Google Ads,Pro,yes,2025-02-09,FALSE,,no,,0,MY,False
3006,2025-01-08,Google Ads,Pro,yes,2025-01-10,TRUE,17.0,YES,2025-01-25,49.00,Singapore,True
1266,2025-01-26,Referral,Basic,TRUE,2025-02-02,TRUE,4.0,no,,0,Singapore,True
1837,2025-01-30,Google Ads,Basic,yes,2025-02-03,TRUE,6.0,no,,0,Indonesia,True
5584,2025-01-11,Google Ads,Basic,false,,TRUE,,no,,0,Indonesia,True
5797,2025-02-10,FB Ads,Basic,yes,2025-02-18,TRUE,20.0,no,,0,Malaysia,false
1686,2025-01-20,Google Ads,Pro,TRUE,2025-01-27,TRUE,-1.0,YES,2025-02-05,49,Indonesia,true
4361,2025-03-01,Google Ads,Basic,yes,2025-03-09,True,,yes,2025-03-29,NULL,Singapore,true
1356,2025-01-20,Google Ads,Pro,no,,TRUE,,no,,0,Singapore,true
4815,2025-01-09,GAds,Basic,TRUE,2025-01-17,True,,no,,0,Malaysia,true
1871,2025-01-08,Google Ads,Basic,yes,2025-01-09,True,,yes,2025-01-17,29,Malaysia,true
2973,2025-03-01,Organic,Basic,false,,False,,yes,2025-03-29,29,Malaysia,false
5647,2025-01-15,Google Ads,Pro,yes,2025-01-19,True,,yes,2025-01-30,59,SG,True
2810,2025-02-03,Organic,Basic,false,,False,,YES,2025-03-03,29,MY,True
5418,2025-01-24,LinkedIn,,Yes,2025-01-21,True,,no,,0,Malaysia,False
3641,2025-02-02,Referral,Basic,yes,2025-02-06,TRUE,5.0,YES,2025-03-02,29,MY,False
3228,2025-02-10,Organic,Basic,TRUE,2025-02-08,FALSE,,no,,0,Malaysia,False
4391,2025-02-10,LinkedIn,Pro,yes,2025-02-13,True,,yes,2025-02-21,59,Singapore,False
5178,2025-02-14,Organic,Basic,TRUE,2025-02-12,FALSE,,YES,2025-03-19,29,Malaysia,True
3350,2025-02-09,LinkedIn,Enterprise,false,,FALSE,,FALSE,,0,Indonesia,True
5357,2025-01-27,Referral,Enterprise,false,,True,,yes,2025-02-03,149,SG,true
5879,2025-01-21,FB Ads,Basic,no,,TRUE,,yes,2025-02-01,29,MY,True
3739,2025-01-05,Organic,Pro,TRUE,2025-01-04,False,,YES,2025-01-22,49.00,Malaysia,true
3730,2025-02-04,Referral,Pro,Yes,2025-02-05,FALSE,,FALSE,,0,SG,True
2318,2025-01-21,Google Ads,,no,,True,,FALSE,,0,Malaysia,true
2535,2025-01-04,LinkedIn,Basic,no,,False,,yes,2025-01-11,NULL,Malaysia,True
5784,2025-02-18,Organic,Basic,false,,True,,no,,0,Singapore,true
3443,2025-02-17,Referral,Pro,no,,True,,no,,0,Malaysia,false
2772,2025-01-16,GAds,Basic,no,,False,,no,,0,Singapore,false
4209,2025-02-26,Google Ads,Pro,yes,2025-03-04,True,,no,,0,MY,false
5934,2025-01-31,FB Ads,Enterprise,yes,2025-02-03,FALSE,,yes,2025-02-22,149,Malaysia,false
1877,2025-01-26,FB Ads,Basic,Yes,2025-01-31,False,,no,,0,Singapore,True
3870,2025-02-21,Google Ads,Enterprise,no,,TRUE,,YES,2025-03-07,99.99,Singapore,False
4200,2025-02-04,FB Ads,Enterprise,yes,2025-02-12,FALSE,,no,,0,Singapore,False
5144,2025-01-06,FB Ads,Enterprise,false,,FALSE,,no,,0,Malaysia,true
4747,2025-02-02,Google Ads,Pro,no,,True,,yes,2025-03-08,49,Indonesia,true
3836,2025-01-21,google ads,Pro,no,,TRUE,,no,,0,Singapore,false
1292,2025-01-16,Google Ads,Basic,TRUE,2025-01-24,True,,yes,2025-02-07,29,Singapore,True
2651,2025-02-16,Referral,Enterprise,Yes,2025-02-17,FALSE,,yes,2025-02-23,99.99,MY,false
5631,2025-02-08,FB Ads,Basic,yes,2025-02-15,TRUE,3.0,YES,2025-02-22,29.00,SG,false
5406,2025-02-03,Google Ads,Basic,no,,False,,no,,0,Indonesia,False
1536,2025-02-11,FB Ads,Basic,no,,TRUE,,no,,0,Singapore,True
3686,2025-02-26,Google Ads,Pro,false,,FALSE,,FALSE,,0,Malaysia,True
1233,2025-03-01,Organic,Basic,no,,TRUE,,no,,0,MY,True
3652,2025-01-15,google ads,Pro,yes,2025-01-12,True,,no,,0,Singapore,true
3374,2025-01-06,Organic,Pro,TRUE,2025-01-13,True,,no,,0,SG,true
3272,2025-01-02,FB Ads,Basic,yes,2025-01-01,False,,no,,0,Malaysia,false
1966,2025-01-24,Organic,Basic,false,,FALSE,,no,,0,Singapore,False
1889,2025-02-25,Google Ads,Basic,yes,2025-02-26,True,,YES,2025-03-07,29.00,Malaysia,False
4863,2025-02-18,Google Ads,Basic,yes,2025-02-26,True,,yes,2025-03-15,29.00,MY,False
4400,2025-01-28,Referral,Basic,no,,True,,no,,0,Malaysia,true
1034,2025-01-01,Google Ads,Basic,false,,True,,no,,0,Malaysia,False
5542,2025-01-01,Referral,Enterprise,no,,True,,yes,2025-01-11,149,Singapore,false
4523,2025-01-28,google ads,Pro,TRUE,2025-01-27,TRUE,6.0,YES,2025-02-21,49,MY,False
2763,2025-02-05,Referral,Pro,yes,2025-02-09,TRUE,4.0,yes,2025-03-02,49.00,Malaysia,True
4291,2025-01-20,Organic,Basic,TRUE,2025-01-24,True,,no,,0,Malaysia,False
3488,2025-02-17,GAds,Basic,no,,FALSE,,yes,2025-02-27,NULL,Indonesia,true
3700,2025-01-08,FB Ads,Pro,TRUE,2025-01-15,FALSE,,yes,2025-01-23,49.00,Malaysia,false
2558,2025-01-01,FB Ads,Pro,no,,FALSE,,no,,0,Indonesia,True
5690,2025-01-26,GAds,Basic,yes,2025-01-23,FALSE,,no,,0,Singapore,false
3276,2025-02-20,Organic,Basic,Yes,2025-02-24,True,,YES,2025-03-24,NULL,Malaysia,False
5006,2025-02-12,Google Ads,Enterprise,no,,FALSE,,no,,0,Indonesia,True
5439,2025-02-18,LinkedIn,Basic,yes,2025-02-18,True,,FALSE,,0,Singapore,false
2103,2025-01-25,Google Ads,Basic,TRUE,2025-02-01,TRUE,2.0,YES,2025-02-02,NULL,Malaysia,false
2419,2025-01-10,GAds,Basic,yes,2025-01-12,True,,yes,2025-01-19,29,Malaysia,false
2478,2025-01-12,Google Ads,Pro,TRUE,2025-01-18,True,,yes,2025-02-15,59,Malaysia,True
4914,2025-02-10,LinkedIn,Pro,yes,2025-02-14,True,,yes,2025-03-01,49.00,Malaysia,false
4742,2025-01-07,LinkedIn,Basic,TRUE,2025-01-05,FALSE,,no,,0,Malaysia,false
3956,2025-01-12,Organic,Basic,no,,TRUE,,no,,0,MY,true
2382,2025-02-16,Referral,Pro,yes,2025-02-20,TRUE,20.0,yes,2025-03-22,49.00,Singapore,true
3574,2025-02-09,Google Ads,Basic,Yes,2025-02-12,TRUE,14.0,no,,0,Singapore,false
4384,2025-01-17,LinkedIn,Basic,yes,2025-01-17,TRUE,18.0,no,,0,Malaysia,True
2569,2025-01-05,GAds,Basic,Yes,2025-01-13,True,,no,,0,Malaysia,True
2894,2025-01-14,Referral,Basic,Yes,2025-01-15,False,,no,,0,Malaysia,false
3243,2025-02-03,LinkedIn,Pro,TRUE,2025-02-05,TRUE,4.0,YES,2025-03-01,49,MY,True
2866,2025-02-17,Referral,Pro,yes,2025-02-16,TRUE,13.0,no,,0,SG,
1028,2025-01-17,google ads,Enterprise,yes,2025-01-15,False,,FALSE,,0,Malaysia,
1705,2025-02-04,Referral,Pro,TRUE,2025-02-02,True,,YES,2025-03-01,49.00,Malaysia,False
2020,2025-02-24,Google Ads,,no,,FALSE,,no,,0,Indonesia,False
3063,2025-01-01,FB Ads,,yes,2025-01-01,False,,yes,2025-01-26,0,Singapore,true
2446,2025-02-28,Organic,Basic,TRUE,2025-03-03,True,,yes,2025-03-15,NULL,Indonesia,false
4664,2025-02-19,Google Ads,Basic,TRUE,2025-02-27,True,,yes,2025-03-02,29.00,Singapore,
3987,2025-02-19,FB Ads,Pro,yes,2025-02-16,True,,yes,2025-03-12,59,Singapore,true
4602,2025-02-05,google ads,Pro,TRUE,2025-02-02,TRUE,20.0,yes,2025-03-10,49.00,Indonesia,False
4685,2025-01-15,Google Ads,Enterprise,false,,FALSE,,YES,2025-01-30,149,Singapore,false
4368,2025-03-01,Referral,Pro,TRUE,2025-03-01,TRUE,8.0,no,,0,Singapore,
4581,2025-01-19,LinkedIn,Pro,yes,2025-01-24,True,,no,,0,Malaysia,True
3762,2025-02-20,Google Ads,Basic,no,,TRUE,,yes,2025-03-04,29.00,MY,false
5037,2025-02-11,FB Ads,Basic,yes,2025-02-19,FALSE,,no,,0,Singapore,true
1572,2025-01-05,FB Ads,Enterprise,yes,2025-01-13,FALSE,,no,,0,Singapore,false
5088,2025-01-19,Google Ads,,TRUE,2025-01-20,TRUE,11.0,FALSE,,0,MY,True
1614,2025-02-12,Referral,Basic,yes,2025-02-09,TRUE,0.0,no,,0,Singapore,false
5050,2025-02-08,FB Ads,Pro,yes,2025-02-07,True,,yes,2025-02-24,59,Malaysia,False
1325,2025-01-05,Referral,Pro,TRUE,2025-01-12,FALSE,,yes,2025-02-04,59,Indonesia,True
4740,2025-02-21,Google Ads,Basic,false,,False,,yes,2025-02-28,29,Singapore,True
1358,2025-01-12,google ads,Enterprise,Yes,2025-01-14,False,,yes,2025-01-31,99.99,SG,False
4777,2025-01-19,Google Ads,Pro,TRUE,2025-01-28,TRUE,18.0,YES,2025-02-18,59,Malaysia,False
3371,2025-02-16,Google Ads,Basic,no,,FALSE,,yes,2025-03-11,29.00,SG,True
2721,2025-01-12,Organic,Basic,no,,True,,yes,2025-02-01,29.00,Singapore,
2349,2025-02-05,Google Ads,Basic,yes,2025-02-04,FALSE,,no,,0,Malaysia,True
4696,2025-01-12,Google Ads,Basic,TRUE,2025-01-19,False,,yes,2025-02-12,29,MY,False
4896,2025-01-18,Organic,Basic,yes,2025-01-20,True,,FALSE,,0,Malaysia,false
5260,2025-02-18,LinkedIn,Basic,no,,True,,FALSE,,0,Malaysia,False
2596,2025-02-20,Google Ads,Pro,no,,True,,YES,2025-03-01,49,Malaysia,false
2627,2025-02-17,GAds,Pro,yes,2025-02-19,TRUE,5.0,no,,0,Malaysia,False
3502,2025-02-12,Google Ads,Pro,TRUE,2025-02-13,True,,yes,2025-03-03,49,SG,false
4808,2025-02-03,Referral,Pro,no,,TRUE,,no,,0,Indonesia,True
1192,2025-02-17,Google Ads,Enterprise,TRUE,2025-02-23,TRUE,12.0,no,,0,MY,false
3674,2025-02-02,LinkedIn,Enterprise,false,,TRUE,,yes,2025-03-05,149,Malaysia,
4845,2025-02-18,FB Ads,Basic,false,,True,,yes,2025-03-04,29,Malaysia,true
3577,2025-01-18,Google Ads,Basic,no,,False,,no,,0,Singapore,True
1091,2025-02-26,LinkedIn,Basic,TRUE,2025-03-07,TRUE,6.0,yes,2025-03-27,29.00,Malaysia,false
5234,2025-01-29,LinkedIn,Pro,no,,True,,no,,0,Singapore,True
1480,2025-02-14,Referral,Enterprise,TRUE,2025-02-15,TRUE,13.0,no,,0,Indonesia,false
3916,2025-01-05,Organic,Pro,yes,2025-01-10,TRUE,18.0,FALSE,,0,MY,True
5435,2025-01-25,FB Ads,Pro,TRUE,2025-01-24,False,,YES,2025-02-28,49.00,MY,true
2075,2025-01-24,FB Ads,Pro,yes,2025-01-31,TRUE,15.0,yes,2025-01-31,49,Malaysia,false
3513,2025-01-29,LinkedIn,Pro,Yes,2025-02-04,TRUE,5.0,no,,0,Singapore,True
1798,2025-02-28,Referral,,false,,TRUE,,no,,0,Malaysia,false
5570,2025-02-07,FB Ads,Enterprise,no,,TRUE,,FALSE,,0,MY,false
4949,2025-02-02,FB Ads,Pro,no,,FALSE,,no,,0,Malaysia,False
1604,2025-01-10,LinkedIn,Pro,yes,2025-01-13,TRUE,4.0,yes,2025-02-08,59,Malaysia,false
3979,2025-02-06,GAds,Basic,Yes,2025-02-15,FALSE,,yes,2025-02-14,29,Indonesia,True
5916,2025-03-01,LinkedIn,Basic,no,,FALSE,,no,,0,SG,True
1597,2025-02-02,Google Ads,Basic,no,,True,,FALSE,,0,Malaysia,false
2532,2025-01-23,LinkedIn,Basic,no,,False,,FALSE,,0,Malaysia,False
1513,2025-02-27,Referral,,Yes,2025-02-27,TRUE,17.0,no,,0,Singapore,True
2877,2025-01-11,Organic,Basic,false,,True,,YES,2025-01-19,29,SG,False
4972,2025-01-24,Referral,Basic,no,,FALSE,,no,,0,Singapore,False
4843,2025-01-24,Organic,Pro,yes,2025-01-22,TRUE,18.0,no,,0,Indonesia,true
2699,2025-01-07,google ads,Pro,yes,2025-01-13,False,,no,,0,MY,False
2029,2025-02-19,FB Ads,Enterprise,no,,True,,no,,0,Malaysia,False
5595,2025-01-21,Referral,Basic,Yes,2025-01-20,TRUE,7.0,no,,0,Indonesia,false
1716,2025-01-20,google ads,,yes,2025-01-19,TRUE,9.0,no,,0,MY,False
5086,2025-02-22,FB Ads,Basic,yes,2025-02-21,FALSE,,YES,2025-03-25,29.00,Malaysia,false
