user_id,signup_date,source_std,plan_selected,trial_started_std,trial_start_date,activated_std,activation_days,converted_paid_std,conversion_date,mrr_std,country_std,churned_30d_std,row_num,is_trial,is_activated,is_converted
5270,2025-02-13,Others,Basic,1,2025-02-14,1,9.0,1,2025-03-02,29,Malaysia,0,1,1,1,1
5271,2025-01-02,Referral,Enterprise,1,2025-01-09,1,,0,,0,Singapore,0,1,1,0,0
5272,2025-01-25,Others,Basic,1,2025-01-29,0,,0,,0,Malaysia,1,1,1,0,0
5272,2025-01-26,Others,Basic,1,2025-02-04,0,,0,,0,Singapore,1,1,1,0,0
5273,2025-02-05,Others,Pro,1,2025-02-14,0,,1,2025-03-06,59,Singapore,0,1,1,0,0
5274,2025-01-11,FB ads,Basic,0,,0,,0,,0,Indonesia,0,1,0,0,0
5274,2025-01-13,Google Ads,Pro,1,2025-01-15,1,14.0,1,2025-02-04,59,Indonesia,1,1,1,1,1
5274,2025-02-26,Others,Pro,1,2025-02-26,1,,0,,0,Singapore,0,1,1,0,0
5275,2025-01-12,Others,Basic,1,2025-01-21,0,,0,,0,Malaysia,0,1,1,0,0
5275,2025-01-31,Organic,Basic,1,2025-02-02,0,,0,,0,Singapore,0,1,1,0,0
5276,2025-02-19,LinkedIn,,1,2025-02-20,0,,0,,0,Malaysia,1,1,1,0,0
5276,2025-02-21,Google Ads,Basic,1,2025-02-19,0,,0,,0,Malaysia,0,1,1,0,0
5276,2025-02-21,Organic,Enterprise,1,2025-02-19,1,,0,,0,Malaysia,1,1,1,0,0
5277,2025-01-02,Referral,Basic,0,,0,,1,2025-01-28,29,Indonesia,0,1,0,0,0
5277,2025-01-04,Others,Pro,1,2025-01-04,0,,0,,0,Singapore,1,1,1,0,0
5277,2025-01-18,FB ads,Enterprise,1,2025-01-21,0,,1,2025-02-01,149,Indonesia,0,1,1,0,0
5278,2025-01-23,LinkedIn,,1,2025-01-28,1,,0,,0,Malaysia,1,1,1,0,0
5278,2025-02-21,Referral,Pro,1,2025-02-26,1,,1,2025-03-19,59,Singapore,0,1,1,0,0
5279,2025-02-28,LinkedIn,Pro,1,2025-02-27,0,,0,,0,Singapore,1,1,1,0,0
5280,2025-02-04,Others,Basic,0,,0,,0,,0,Singapore,1,1,0,0,0
5281,2025-01-20,Others,Pro,1,2025-01-27,0,,0,,0,Malaysia,0,1,1,0,0
5281,2025-02-09,Google Ads,,0,,0,,0,,0,Malaysia,1,1,0,0,0
5282,2025-01-23,FB ads,Basic,1,2025-01-25,1,,0,,0,Malaysia,1,1,1,0,0
5282,2025-02-06,Organic,Basic,0,,0,,0,,0,Singapore,1,1,0,0,0
5283,2025-01-28,LinkedIn,Pro,1,2025-01-29,1,,1,2025-03-03,49,Malaysia,1,1,1,0,0
5284,2025-01-09,FB ads,Pro,0,,0,,0,,0,Singapore,1,1,0,0,0
5284,2025-01-27,Others,Basic,1,2025-02-05,1,17.0,0,,0,Malaysia,1,1,1,1,0
5284,2025-02-23,FB ads,Basic,1,2025-03-01,1,7.0,0,,0,Indonesia,1,1,1,1,0
5285,2025-01-07,Google Ads,Enterprise,1,2025-01-11,1,,0,,0,Malaysia,1,1,1,0,0
5285,2025-01-23,Google Ads,Basic,0,,0,,1,2025-02-12,29,Indonesia,,1,0,0,0
5285,2025-02-13,Others,Basic,1,2025-02-10,0,,0,,0,Indonesia,1,1,1,0,0
5286,2025-02-15,LinkedIn,Pro,1,2025-02-21,1,20.0,0,,0,Indonesia,1,1,1,1,0
5286,2025-02-21,Google Ads,Basic,0,,0,,1,2025-03-17,29,Indonesia,0,1,0,0,0
5287,2025-01-04,FB ads,Enterprise,1,2025-01-10,1,,1,2025-01-17,99,Malaysia,0,1,1,0,0
5287,2025-01-19,FB ads,Pro,1,2025-01-24,1,,0,,0,Singapore,0,1,1,0,0
5287,2025-02-06,LinkedIn,Basic,1,2025-02-09,1,,0,,0,Malaysia,0,1,1,0,0
5287,2025-02-13,Referral,Enterprise,1,2025-02-14,1,,1,2025-03-10,99,Singapore,0,1,1,0,0
5287,2025-02-14,Others,Pro,1,2025-02-22,0,,0,,0,Malaysia,0,1,1,0,0
5289,2025-01-14,Referral,Basic,1,2025-01-12,0,,1,2025-02-01,29,Indonesia,1,1,1,0,0
5289,2025-02-24,Others,Pro,0,,0,,1,2025-03-21,59,Singapore,,1,0,0,0
5290,2025-01-21,Organic,Pro,1,2025-01-28,1,,0,,0,Singapore,0,1,1,0,0
5292,2025-02-25,Others,,1,2025-02-22,0,,0,,0,Malaysia,0,1,1,0,0
5293,2025-01-02,Google Ads,Basic,1,2025-01-06,1,,1,2025-01-13,29,Malaysia,1,1,1,0,0
5293,2025-01-10,Referral,Enterprise,1,2025-01-10,0,,0,,0,Malaysia,1,1,1,0,0
5293,2025-01-27,Others,Enterprise,1,2025-02-04,1,,1,2025-02-27,149,Malaysia,0,1,1,0,0
5293,2025-02-20,Referral,Pro,1,2025-02-24,0,,0,,0,Indonesia,0,1,1,0,0
5293,2025-02-21,Others,Enterprise,1,2025-02-26,1,4.0,1,2025-03-06,99,Malaysia,1,1,1,1,1
5294,2025-03-01,Others,Pro,0,,0,,1,2025-03-24,49,Indonesia,0,1,0,0,0
5296,2025-02-28,Google Ads,Basic,1,2025-03-01,1,,0,,0,Malaysia,1,1,1,0,0
5297,2025-01-14,LinkedIn,Basic,1,2025-01-12,1,,0,,0,Malaysia,0,1,1,0,0
5297,2025-02-05,LinkedIn,Pro,1,2025-02-02,0,,1,2025-02-13,59,Singapore,1,1,1,0,0
5297,2025-02-18,LinkedIn,Enterprise,1,2025-02-17,0,,0,,0,Malaysia,0,1,1,0,0
5298,2025-01-31,Google Ads,Basic,1,2025-02-09,0,,1,2025-02-15,29,Malaysia,1,1,1,0,0
5298,2025-02-01,Others,Basic,1,2025-02-09,1,1.0,0,,0,Malaysia,0,1,1,1,0
5298,2025-02-07,Organic,Basic,1,2025-02-11,0,,1,2025-03-01,29,Malaysia,0,1,1,0,0
5299,2025-01-15,Others,Basic,1,2025-01-19,1,,0,,0,Singapore,,1,1,0,0
5299,2025-01-21,FB ads,Basic,1,2025-01-25,1,,0,,0,Indonesia,1,1,1,0,0
5300,2025-01-15,Others,Pro,1,2025-01-23,1,9.0,1,2025-01-29,49,Malaysia,,1,1,1,1
5300,2025-02-09,FB ads,Basic,1,2025-02-16,0,,0,,0,Malaysia,1,1,1,0,0
5302,2025-02-02,Referral,Pro,1,2025-02-10,1,,1,2025-02-26,59,Malaysia,0,1,1,0,0
5302,2025-02-25,Google Ads,Basic,1,2025-02-27,1,18.0,0,,0,Malaysia,1,1,1,1,0
5303,2025-02-26,FB ads,Basic,0,,0,,1,2025-03-23,29,Malaysia,0,1,0,0,0
5305,2025-01-21,FB ads,Basic,1,2025-01-30,1,18.0,1,2025-02-17,29,Malaysia,1,1,1,1,1
5305,2025-02-14,Referral,Pro,1,2025-02-18,1,,1,2025-03-17,59,Singapore,1,1,1,0,0
5307,2025-01-14,Referral,Basic,1,2025-01-18,1,3.0,0,,0,Indonesia,0,1,1,1,0
5308,2025-02-06,Google Ads,Basic,1,2025-02-14,1,7.0,1,2025-02-18,29,Indonesia,1,1,1,1,1
5308,2025-02-23,LinkedIn,Enterprise,1,2025-02-27,1,16.0,1,2025-03-17,99,Indonesia,0,1,1,1,1
5308,2025-03-01,Others,Pro,0,,0,,1,2025-03-29,49,Malaysia,0,1,0,0,0
5309,2025-02-06,Google Ads,Enterprise,1,2025-02-04,0,,0,,0,Malaysia,1,1,1,0,0
5309,2025-02-07,Google Ads,Basic,1,2025-02-12,0,,0,,0,Singapore,0,1,1,0,0
5309,2025-02-22,Referral,Enterprise,1,2025-02-22,1,2.0,1,2025-03-10,99,Indonesia,1,1,1,1,1
5310,2025-01-03,Referral,Basic,1,2025-01-10,0,,1,2025-01-23,29,Singapore,0,1,1,0,0
5310,2025-02-21,Others,Basic,1,2025-02-24,1,20.0,0,,0,Indonesia,1,1,1,1,0
5311,2025-01-04,Organic,Enterprise,1,2025-01-10,1,,0,,0,Singapore,0,1,1,0,0
5311,2025-02-13,Others,Pro,1,2025-02-20,1,6.0,0,,0,Malaysia,1,1,1,1,0
5311,2025-02-15,FB ads,Pro,1,2025-02-21,1,,0,,0,Malaysia,1,1,1,0,0
5312,2025-01-06,Google Ads,Enterprise,0,,0,,1,2025-01-24,99,Malaysia,1,1,0,0,0
5312,2025-02-01,Google Ads,,0,,0,,0,,0,Singapore,1,1,0,0,0
5314,2025-02-21,Google Ads,Basic,0,,0,,1,2025-03-04,29,Malaysia,0,1,0,0,0
5316,2025-01-12,FB ads,Basic,1,2025-01-21,1,16.0,0,,0,Singapore,0,1,1,1,0
5317,2025-02-23,Organic,Basic,1,2025-03-03,1,1.0,1,2025-03-10,29,Malaysia,0,1,1,1,1
5318,2025-02-08,Referral,Basic,1,2025-02-13,0,,0,,0,Malaysia,0,1,1,0,0
5318,2025-02-15,Others,,1,2025-02-23,1,,0,,0,Singapore,0,1,1,0,0
5320,2025-02-27,Google Ads,Pro,1,2025-03-03,1,1.0,1,2025-03-22,49,Indonesia,1,1,1,1,1
5321,2025-01-18,Referral,Pro,1,2025-01-20,1,,0,,0,Malaysia,0,1,1,0,0
5321,2025-01-19,Others,Pro,1,2025-01-21,1,,0,,0,Singapore,0,1,1,0,0
5321,2025-02-27,Others,Pro,0,,0,,0,,0,Malaysia,0,1,0,0,0
5322,2025-01-06,FB ads,Enterprise,1,2025-01-11,1,,1,2025-01-19,99,Malaysia,0,1,1,0,0
5323,2025-01-10,Organic,Pro,1,2025-01-17,1,,1,2025-01-24,59,Malaysia,0,1,1,0,0
5323,2025-01-12,LinkedIn,Pro,1,2025-01-20,1,9.0,0,,0,Indonesia,1,1,1,1,0
5324,2025-01-12,FB ads,Basic,1,2025-01-21,1,14.0,1,2025-01-20,29,Malaysia,1,1,1,1,1
5324,2025-02-08,Others,Basic,0,,0,,1,2025-03-12,29,Indonesia,1,1,0,0,0
5324,2025-02-22,Others,Pro,1,2025-02-22,1,7.0,1,2025-03-07,49,Malaysia,,1,1,1,1
5324,2025-02-27,Google Ads,Basic,1,2025-02-28,1,,1,2025-03-09,29,Malaysia,0,1,1,0,0
5325,2025-01-27,Others,Basic,1,2025-01-24,1,3.0,0,,0,Singapore,1,1,1,1,0
5326,2025-01-06,Organic,Pro,1,2025-01-05,0,,0,,0,Malaysia,1,1,1,0,0
5326,2025-02-14,FB ads,Basic,0,,0,,0,,0,Singapore,1,1,0,0,0
5326,2025-02-27,Organic,Basic,1,2025-03-01,1,8.0,0,,0,Indonesia,0,1,1,1,0
5327,2025-01-06,Referral,Pro,1,2025-01-14,0,,0,,0,Malaysia,0,1,1,0,0
5327,2025-02-19,FB ads,Basic,1,2025-02-20,1,,0,,0,Indonesia,0,1,1,0,0
5330,2025-01-25,Referral,Pro,1,2025-01-23,1,15.0,0,,0,Malaysia,1,1,1,1,0
5330,2025-01-29,Google Ads,Enterprise,0,,0,,1,2025-02-06,99,Malaysia,1,1,0,0,0
5330,2025-01-29,Organic,Basic,1,2025-02-05,0,,1,2025-02-16,29,Singapore,1,1,1,0,0
5331,2025-01-11,Referral,Pro,1,2025-01-14,1,,1,2025-02-08,49,Malaysia,,1,1,0,0
5332,2025-01-22,LinkedIn,Basic,1,2025-01-24,1,9.0,0,,0,Indonesia,,1,1,1,0
5332,2025-01-24,Others,Basic,1,2025-01-23,1,,1,2025-01-31,29,Malaysia,1,1,1,0,0
5337,2025-01-07,LinkedIn,Basic,1,2025-01-10,0,,0,,0,Malaysia,0,1,1,0,0
5339,2025-01-01,Google Ads,Pro,1,2025-01-07,0,,1,2025-02-04,49,Malaysia,1,1,1,0,0
5340,2025-01-06,Organic,Enterprise,1,2025-01-05,0,,0,,0,Indonesia,0,1,1,0,0
5340,2025-02-02,Others,Pro,1,2025-02-08,0,,0,,0,Indonesia,1,1,1,0,0
5341,2025-02-20,Referral,Enterprise,1,2025-02-26,1,10.0,1,2025-03-26,99,Indonesia,0,1,1,1,1
5343,2025-01-09,Others,Basic,0,,0,,0,,0,Malaysia,1,1,0,0,0
5344,2025-01-24,Others,Enterprise,1,2025-02-02,0,,0,,0,Indonesia,0,1,1,0,0
5345,2025-01-08,Others,Basic,1,2025-01-09,1,,1,2025-01-23,29,Singapore,0,1,1,0,0
5345,2025-01-22,Referral,Pro,1,2025-01-26,1,11.0,1,2025-02-06,49,Singapore,1,1,1,1,1
5346,2025-02-21,Google Ads,Enterprise,1,2025-02-20,0,,0,,0,Singapore,0,1,1,0,0
5348,2025-02-10,Referral,Pro,1,2025-02-07,1,,1,2025-02-18,59,Malaysia,1,1,1,0,0
5349,2025-01-08,Referral,Basic,1,2025-01-15,1,,0,,0,Singapore,0,1,1,0,0
5350,2025-01-11,Organic,Basic,1,2025-01-14,1,,0,,0,Malaysia,1,1,1,0,0
5350,2025-01-17,Others,Basic,1,2025-01-18,1,12.0,1,2025-02-14,29,Malaysia,0,1,1,1,1
5350,2025-01-18,Referral,Pro,1,2025-01-20,0,,0,,0,Indonesia,0,1,1,0,0
5351,2025-01-11,Referral,,1,2025-01-20,0,,0,,0,Malaysia,0,1,1,0,0
5351,2025-02-02,Others,Basic,1,2025-02-07,0,,1,2025-03-05,29,Indonesia,0,1,1,0,0
5352,2025-01-09,Others,Pro,1,2025-01-11,1,,0,,0,Indonesia,0,1,1,0,0
5354,2025-01-13,FB ads,Enterprise,1,2025-01-18,1,4.0,1,2025-02-11,149,Singapore,1,1,1,1,1
5354,2025-01-13,Google Ads,Enterprise,1,2025-01-20,0,,0,,0,Indonesia,0,1,1,0,0
5354,2025-02-11,LinkedIn,Basic,1,2025-02-11,0,,0,,0,Malaysia,1,1,1,0,0
5354,2025-02-22,FB ads,Pro,1,2025-03-03,1,3.0,0,,0,Malaysia,1,1,1,1,0
5355,2025-01-04,Others,Basic,1,2025-01-09,1,,0,,0,Malaysia,1,1,1,0,0
5355,2025-02-18,FB ads,Basic,1,2025-02-26,0,,0,,0,Malaysia,1,1,1,0,0
5356,2025-02-25,Others,Pro,1,2025-02-25,0,,1,2025-03-24,59,Malaysia,0,1,1,0,0
5357,2025-02-14,LinkedIn,Pro,1,2025-02-14,0,,1,2025-03-14,49,Singapore,0,1,1,0,0
5358,2025-02-13,FB ads,Pro,0,,0,,0,,0,Malaysia,1,1,0,0,0
5360,2025-02-11,Others,Pro,1,2025-02-18,0,,0,,0,Malaysia,0,1,1,0,0
5361,2025-01-06,LinkedIn,Basic,1,2025-01-13,0,,0,,0,Singapore,0,1,1,0,0
5362,2025-01-29,Google Ads,Enterprise,1,2025-02-03,0,,1,2025-02-19,149,Singapore,1,1,1,0,0
5362,2025-02-19,Referral,Pro,1,2025-02-18,0,,0,,0,Singapore,0,1,1,0,0
5363,2025-01-09,Others,Pro,1,2025-01-08,0,,1,2025-01-29,49,Singapore,0,1,1,0,0
5363,2025-01-29,Referral,Basic,1,2025-01-26,0,,1,2025-02-08,29,Malaysia,0,1,1,0,0
5364,2025-01-06,Google Ads,Basic,1,2025-01-08,1,14.0,0,,0,Malaysia,1,1,1,1,0
5365,2025-01-08,Google Ads,Pro,1,2025-01-12,0,,1,2025-01-28,49,Malaysia,0,1,1,0,0
5366,2025-01-21,FB ads,Basic,1,2025-01-25,1,,0,,0,Singapore,0,1,1,0,0
5366,2025-02-04,Others,Basic,0,,0,,1,2025-02-21,29,Malaysia,0,1,0,0,0
5366,2025-02-13,Organic,Pro,0,,0,,0,,0,Malaysia,1,1,0,0,0
5368,2025-01-03,Referral,Pro,1,2024-12-31,0,,0,,0,Malaysia,0,1,1,0,0
5368,2025-01-16,Google Ads,Basic,1,2025-01-15,1,,0,,0,Malaysia,0,1,1,0,0
5368,2025-02-07,FB ads,Basic,1,2025-02-06,1,17.0,0,,0,Malaysia,1,1,1,1,0
5369,2025-02-20,FB ads,Basic,1,2025-02-18,1,,0,,0,Singapore,1,1,1,0,0
5369,2025-02-21,Organic,Enterprise,1,2025-02-23,1,,0,,0,Singapore,1,1,1,0,0
5370,2025-01-08,Google Ads,Enterprise,0,,0,,1,2025-02-10,99,Singapore,0,1,0,0,0
5370,2025-01-16,FB ads,Basic,1,2025-01-17,0,,1,2025-02-03,29,Malaysia,1,1,1,0,0
5371,2025-01-17,Others,Basic,1,2025-01-15,1,20.0,0,,0,Malaysia,0,1,1,1,0
5371,2025-01-30,Others,Enterprise,1,2025-02-06,1,,0,,0,Singapore,0,1,1,0,0
5371,2025-02-09,Google Ads,Pro,1,2025-02-14,1,,0,,0,Indonesia,1,1,1,0,0
5372,2025-01-13,Others,Basic,1,2025-01-21,1,7.0,0,,0,Malaysia,0,1,1,1,0
5372,2025-01-27,Google Ads,Pro,0,,0,,0,,0,Singapore,0,1,0,0,0
5373,2025-02-24,LinkedIn,Basic,1,2025-03-02,0,,1,2025-03-17,29,Malaysia,1,1,1,0,0
5376,2025-01-06,Referral,Basic,1,2025-01-03,0,,0,,0,Singapore,0,1,1,0,0
5377,2025-02-10,FB ads,Pro,1,2025-02-18,1,18.0,0,,0,Indonesia,1,1,1,1,0
5378,2025-02-09,Others,Pro,1,2025-02-12,0,,1,2025-02-23,59,Singapore,0,1,1,0,0
5379,2025-01-18,LinkedIn,Enterprise,1,2025-01-22,1,3.0,1,2025-02-10,99,Indonesia,0,1,1,1,1
5379,2025-02-23,Others,Pro,1,2025-03-02,0,,1,2025-03-06,59,Singapore,0,1,1,0,0
5380,2025-02-13,Organic,Basic,1,2025-02-16,0,,1,2025-02-27,29,Singapore,0,1,1,0,0
5380,2025-02-24,LinkedIn,Pro,0,,0,,1,2025-03-03,59,Malaysia,0,1,0,0,0
5383,2025-02-02,Google Ads,Basic,1,2025-02-10,0,,0,,0,Indonesia,0,1,1,0,0
5384,2025-01-23,Others,Pro,1,2025-01-25,0,,0,,0,Singapore,1,1,1,0,0
5384,2025-01-24,LinkedIn,Pro,1,2025-01-29,0,,0,,0,Indonesia,1,1,1,0,0
5385,2025-02-23,Google Ads,Pro,1,2025-02-22,0,,1,2025-03-12,59,Malaysia,1,1,1,0,0
5386,2025-01-11,Others,Pro,1,2025-01-09,1,5.0,0,,0,Singapore,1,1,1,1,0
5387,2025-02-28,LinkedIn,Enterprise,1,2025-02-25,1,,1,2025-03-10,99,Singapore,0,1,1,0,0
5388,2025-02-22,Referral,Pro,1,2025-02-27,1,14.0,0,,0,Indonesia,1,1,1,1,0
5389,2025-01-01,Others,Basic,1,2025-01-07,0,,0,,0,Singapore,1,1,1,0,0
5389,2025-02-02,Others,Basic,1,2025-02-07,1,,0,,0,Singapore,0,1,1,0,0
5390,2025-01-17,Others,Enterprise,1,2025-01-14,1,,0,,0,Malaysia,1,1,1,0,0
5390,2025-01-19,Others,,0,,0,,0,,0,Malaysia,0,1,0,0,0
5390,2025-01-19,Referral,Basic,0,,0,,0,,0,Malaysia,0,1,0,0,0
5391,2025-02-17,FB ads,Enterprise,1,2025-02-18,1,16.0,1,2025-03-17,99,Singapore,1,1,1,1,1
5392,2025-02-12,Others,Pro,1,2025-02-13,0,,0,,0,Malaysia,0,1,1,0,0
5394,2025-01-06,Google Ads,Pro,1,2025-01-05,0,,0,,0,Indonesia,1,1,1,0,0
5399,2025-01-24,Others,Pro,1,2025-01-25,1,2.0,0,,0,Malaysia,1,1,1,1,0
5400,2025-01-27,Referral,Pro,1,2025-01-24,1,,0,,0,Indonesia,0,1,1,0,0
5402,2025-01-13,Referral,Pro,1,2025-01-14,0,,0,,0,Malaysia,1,1,1,0,0
5402,2025-02-26,Others,Pro,1,2025-03-05,0,,1,2025-03-06,49,Malaysia,0,1,1,0,0
5402,2025-03-01,Referral,Basic,1,2025-03-10,0,,1,2025-03-23,29,Malaysia,1,1,1,0,0
5403,2025-02-08,Organic,Basic,1,2025-02-12,0,,0,,0,Singapore,1,1,1,0,0
5403,2025-02-17,FB ads,Basic,1,2025-02-20,1,6.0,0,,0,Malaysia,,1,1,1,0
5405,2025-02-11,Others,Basic,1,2025-02-13,1,,1,2025-03-14,29,Singapore,1,1,1,0,0
5405,2025-02-20,FB ads,Pro,0,,0,,1,2025-03-14,49,Malaysia,0,1,0,0,0
5406,2025-01-09,LinkedIn,Basic,1,2025-01-12,1,,1,2025-01-29,29,Singapore,0,1,1,0,0
5406,2025-02-03,Others,Basic,0,,0,,0,,0,Indonesia,0,1,0,0,0
5406,2025-02-18,Others,Basic,1,2025-02-15,1,,0,,0,Singapore,0,1,1,0,0
5408,2025-01-06,Referral,Enterprise,1,2025-01-12,0,,1,2025-01-31,99,Malaysia,1,1,1,0,0
5408,2025-01-17,Google Ads,Pro,1,2025-01-19,1,,1,2025-02-06,59,Singapore,1,1,1,0,0
5408,2025-01-30,FB ads,Pro,1,2025-02-04,1,20.0,0,,0,Singapore,1,1,1,1,0
5408,2025-02-10,Organic,Basic,1,2025-02-18,1,14.0,0,,0,Indonesia,,1,1,1,0
5409,2025-01-27,Google Ads,Basic,1,2025-01-24,1,5.0,0,,0,Indonesia,1,1,1,1,0
5409,2025-02-10,LinkedIn,Basic,1,2025-02-16,1,7.0,0,,0,Indonesia,0,1,1,1,0
5410,2025-01-28,Organic,Enterprise,1,2025-01-27,0,,0,,0,Malaysia,0,1,1,0,0
5411,2025-01-09,FB ads,Basic,1,2025-01-12,1,,1,2025-02-08,29,Indonesia,1,1,1,0,0
5412,2025-01-09,Google Ads,Pro,0,,0,,0,,0,Malaysia,0,1,0,0,0
5412,2025-01-19,LinkedIn,Basic,1,2025-01-25,0,,1,2025-01-26,29,Malaysia,1,1,1,0,0
5412,2025-02-20,Others,Basic,0,,0,,1,2025-03-04,29,Singapore,1,1,0,0,0
5413,2025-02-08,FB ads,Basic,0,,0,,1,2025-02-19,29,Malaysia,1,1,0,0,0
5413,2025-02-27,FB ads,Basic,1,2025-03-05,1,20.0,0,,0,Malaysia,0,1,1,1,0
5415,2025-02-06,Others,Pro,1,2025-02-06,0,,1,2025-03-09,49,Singapore,1,1,1,0,0
5415,2025-02-11,LinkedIn,Enterprise,1,2025-02-15,1,,0,,0,Malaysia,1,1,1,0,0
5415,2025-02-21,FB ads,Pro,1,2025-02-28,1,4.0,1,2025-03-27,49,Malaysia,0,1,1,1,1
5416,2025-01-11,LinkedIn,Pro,1,2025-01-12,1,5.0,0,,0,Malaysia,1,1,1,1,0
5416,2025-02-04,Google Ads,Pro,1,2025-02-07,1,,0,,0,Malaysia,0,1,1,0,0
5418,2025-01-24,LinkedIn,,1,2025-01-21,1,,0,,0,Malaysia,0,1,1,0,0
5419,2025-02-13,FB ads,Enterprise,1,2025-02-13,0,,1,2025-03-08,99,Singapore,1,1,1,0,0
5419,2025-02-18,Others,Pro,0,,0,,1,2025-03-24,59,Malaysia,0,1,0,0,0
5421,2025-02-04,FB ads,Basic,0,,0,,0,,0,Singapore,1,1,0,0,0
5422,2025-01-26,Others,Pro,1,2025-01-29,0,,0,,0,Malaysia,1,1,1,0,0
5422,2025-02-12,Referral,Pro,0,,0,,1,2025-02-21,49,Malaysia,1,1,0,0,0
5423,2025-01-18,Others,Pro,1,2025-01-15,1,,1,2025-02-19,59,Malaysia,0,1,1,0,0
5424,2025-01-28,Referral,,1,2025-01-25,0,,0,,0,Singapore,1,1,1,0,0
5425,2025-01-02,FB ads,Pro,1,2024-12-30,1,11.0,1,2025-01-16,59,Malaysia,1,1,1,1,1
5426,2025-01-28,Others,Basic,1,2025-01-27,1,,0,,0,Singapore,0,1,1,0,0
5426,2025-02-07,FB ads,Basic,0,,0,,0,,0,Malaysia,1,1,0,0,0
5428,2025-01-03,Google Ads,Pro,1,2025-01-10,0,,0,,0,Singapore,0,1,1,0,0
5428,2025-01-14,Google Ads,Enterprise,1,2025-01-17,0,,1,2025-01-22,99,Indonesia,1,1,1,0,0
5428,2025-02-15,Organic,Enterprise,1,2025-02-17,1,11.0,0,,0,Malaysia,0,1,1,1,0
5431,2025-01-03,Others,Pro,1,2025-01-12,1,15.0,0,,0,Malaysia,0,1,1,1,0
5431,2025-01-08,Others,Basic,1,2025-01-17,0,,0,,0,Malaysia,0,1,1,0,0
5431,2025-02-11,FB ads,Basic,1,2025-02-19,0,,1,2025-02-23,29,Malaysia,1,1,1,0,0
5433,2025-01-01,LinkedIn,Basic,1,2025-01-07,1,,0,,0,Malaysia,0,1,1,0,0
5433,2025-01-02,FB ads,Basic,1,2025-01-05,1,13.0,0,,0,Singapore,0,1,1,1,0
5433,2025-02-04,LinkedIn,Pro,1,2025-02-02,1,,1,2025-02-28,49,Indonesia,0,1,1,0,0
5434,2025-02-09,Organic,Basic,0,,0,,0,,0,Malaysia,0,1,0,0,0
5434,2025-02-13,Google Ads,Pro,1,2025-02-18,1,,0,,0,Singapore,1,1,1,0,0
5435,2025-01-08,Referral,Enterprise,1,2025-01-16,0,,1,2025-01-24,99,Indonesia,0,1,1,0,0
5435,2025-01-25,FB ads,Pro,1,2025-01-24,0,,1,2025-02-28,49,Malaysia,1,1,1,0,0
5435,2025-01-31,LinkedIn,Basic,1,2025-01-31,0,,0,,0,Malaysia,,1,1,0,0
5437,2025-01-15,Google Ads,Pro,1,2025-01-16,1,16.0,0,,0,Singapore,1,1,1,1,0
5439,2025-02-09,Google Ads,Basic,1,2025-02-14,1,,0,,0,Singapore,0,1,1,0,0
5439,2025-02-18,LinkedIn,Basic,1,2025-02-18,1,,0,,0,Singapore,0,1,1,0,0
5440,2025-02-03,Google Ads,Enterprise,1,2025-02-10,0,,1,2025-03-09,149,Malaysia,0,1,1,0,0
5440,2025-02-17,Referral,Enterprise,1,2025-02-21,0,,1,2025-03-11,149,Malaysia,1,1,1,0,0
5443,2025-01-13,Organic,Basic,0,,0,,0,,0,Singapore,1,1,0,0,0
5443,2025-02-02,Organic,Basic,1,2025-02-06,0,,0,,0,Indonesia,0,1,1,0,0
5444,2025-01-06,Others,Pro,1,2025-01-12,0,,0,,0,Singapore,1,1,1,0,0
5444,2025-02-22,LinkedIn,Enterprise,1,2025-02-25,0,,0,,0,Indonesia,1,1,1,0,0
5445,2025-01-10,Referral,Basic,1,2025-01-14,0,,1,2025-02-11,29,Malaysia,1,1,1,0,0
5446,2025-01-24,LinkedIn,Pro,1,2025-01-26,1,,0,,0,Malaysia,0,1,1,0,0
5446,2025-02-09,Others,Enterprise,1,2025-02-09,1,,0,,0,Singapore,1,1,1,0,0
5448,2025-01-14,FB ads,Basic,1,2025-01-21,1,,0,,0,Indonesia,0,1,1,0,0
5449,2025-01-24,Google Ads,Enterprise,1,2025-01-29,0,,1,2025-02-06,99,Singapore,0,1,1,0,0
5451,2025-03-01,Others,Pro,1,2025-03-10,0,,1,2025-03-15,59,Malaysia,1,1,1,0,0
5452,2025-01-21,Referral,Pro,1,2025-01-26,1,,0,,0,Malaysia,1,1,1,0,0
5452,2025-02-19,Referral,Pro,1,2025-02-19,0,,1,2025-03-24,59,Singapore,0,1,1,0,0
5453,2025-02-16,Referral,Basic,1,2025-02-14,0,,0,,0,Malaysia,0,1,1,0,0
5455,2025-01-04,Others,Pro,1,2025-01-09,0,,0,,0,Malaysia,1,1,1,0,0
5455,2025-01-31,Organic,Basic,0,,0,,0,,0,Singapore,0,1,0,0,0
5455,2025-02-14,LinkedIn,Basic,1,2025-02-18,0,,0,,0,Malaysia,0,1,1,0,0
5456,2025-02-15,FB ads,Pro,1,2025-02-16,1,0.0,0,,0,Malaysia,1,1,1,1,0
5457,2025-01-24,FB ads,Pro,1,2025-01-30,0,,1,2025-02-10,49,Indonesia,0,1,1,0,0
5457,2025-02-27,FB ads,Pro,0,,0,,1,2025-03-12,49,Malaysia,0,1,0,0,0
5458,2025-02-11,Referral,Basic,1,2025-02-15,1,,0,,0,Malaysia,0,1,1,0,0
